work_year,salary,remote_ratio
2024,144650,0
2024,86800,0
2024,720000,0
2024,170000,0
2024,200000,50
2024,42000,50
2024,142000,0
2024,70000,0
2024,146851,0
2024,94000,0
2024,260000,0
2024,180000,0
2024,150000,0
2024,100000,0
2024,105000,0
2024,70000,0
2024,155000,100
2024,140000,100
2024,342400,0
2024,205400,0
2024,70000,0
2024,65000,0
2024,138000,0
2024,86000,0
2024,398900,0
2024,239300,0
2024,112000,0
2024,109000,0
2024,250000,0
2024,218750,0
2024,212800,0
2024,111600,0
2024,250000,100
2024,230000,100
2024,247600,0
2024,127300,0
2024,170000,0
2024,120000,0
2024,200400,0
2024,154100,0
2024,26800,0
2024,26800,0
2024,75065,100
2024,41419,100
2024,180000,0
2024,160000,0
2024,114000,100
2024,68000,100
2024,325000,0
2024,80000,0
2024,84000,100
2024,222200,0
2024,136000,0
2024,210100,0
2024,210100,0
2024,260000,0
2024,136000,0
2024,222200,0
2024,136000,0
2024,260000,0
2024,136000,0
2024,171816,0
2024,97935,0
2024,164000,0
2024,109000,0
2024,127000,100
2024,65000,100
2024,143000,0
2024,104000,0
2024,221000,0
2024,180000,0
2024,157850,100
2024,128945,100
2024,310270,0
2024,253430,0
2024,200000,0
2024,155000,0
2024,220067,100
2024,135549,100
2024,258800,0
2024,199200,0
2024,198000,100
2024,132000,100
2024,180000,0
2024,162000,0
2024,170000,0
2024,130000,0
2024,145400,0
2024,88000,0
2024,205500,0
2024,117400,0
2024,148300,0
2024,84700,0
2024,105000,0
2024,85000,0
2024,250900,0
2024,135200,0
2024,191027,0
2024,120869,0
2024,212000,0
2024,93300,0
2024,140000,0
2024,110000,0
2024,270250,0
2024,144000,0
2024,40000,50
2024,138000,0
2024,86000,0
2024,106000,0
2024,66000,0
2024,128800,0
2024,88854,0
2024,210000,0
2024,180000,0
2024,138000,0
2024,86000,0
2024,284400,0
2024,150700,0
2024,276000,0
2024,176000,0
2024,50000,0
2024,48000,0
2024,179000,0
2024,112000,0
2024,160000,0
2024,120000,0
2024,145360,100
2024,101100,100
2024,299792,0
2024,187370,0
2024,382320,0
2024,302840,0
2024,258800,0
2024,199200,0
2024,212000,0
2024,93300,0
2024,154000,0
2024,103000,0
2024,750000,0
2024,150000,0
2024,144700,100
2024,96500,100
2024,314100,0
2024,169700,0
2024,209700,0
2024,161300,0
2024,84000,0
2024,58000,0
2024,135000,0
2024,115000,0
2024,153000,0
2024,143000,0
2024,200000,0
2024,160000,0
2024,254270,0
2024,254270,0
2024,240000,0
2024,187000,0
2024,165000,0
2024,108750,0
2024,55000,0
2024,40000,0
2024,190000,0
2024,130000,0
2024,285200,100
2024,168600,100
2024,55000,50
2024,66000,100
2024,133000,0
2024,58400,0
2024,163000,100
2024,77000,100
2024,146000,0
2024,78900,0
2024,200000,100
2024,100000,100
2024,195500,100
2024,141300,100
2024,128000,0
2024,64000,0
2024,77040,0
2024,39840,0
2024,48000,0
2024,37200,0
2024,204500,0
2024,130000,0
2024,65000,0
2024,40000,0
2024,230000,100
2024,149000,100
2024,185900,0
2024,109400,0
2024,145000,100
2024,125000,100
2024,54000,0
2024,48000,0
2024,195000,0
2024,64200,0
2024,208500,0
2024,165000,0
2024,47215,0
2024,42245,0
2024,124230,0
2024,68637,0
2024,247000,0
2024,182000,0
2024,278700,0
2024,159300,0
2024,233200,0
2024,144200,0
2024,238500,0
2024,183400,0
2024,205500,0
2024,132500,0
2024,134500,0
2024,100000,0
2024,258100,0
2024,151900,0
2024,300000,100
2024,220000,100
2024,200000,100
2024,145000,100
2024,323300,0
2024,184700,0
2024,253430,0
2024,212780,0
2024,130000,100
2024,110000,100
2024,300000,0
2024,130000,0
2024,278700,0
2024,159300,0
2024,27000,100
2024,93000,0
2024,45400,0
2024,119200,100
2024,86600,100
2024,166000,0
2024,73100,0
2024,212000,0
2024,93300,0
2024,96600,0
2024,55200,0
2024,132600,0
2024,80845,0
2024,144200,0
2024,72100,0
2024,212000,0
2024,93300,0
2024,100144,0
2024,78308,0
2024,212000,0
2024,93300,0
2024,93000,0
2024,45400,0
2024,60000,0
2024,48000,0
2024,112125,100
2024,67275,100
2024,166000,0
2024,73100,0
2024,114000,0
2024,75000,0
2024,200070,0
2024,107730,0
2024,220000,0
2024,140000,0
2024,100000,0
2024,80000,0
2024,287800,0
2024,287800,0
2024,166000,0
2024,73100,0
2024,187770,0
2024,109500,0
2024,75000,0
2024,55000,0
2024,177300,0
2024,126500,0
2024,145100,0
2024,93900,0
2024,245000,100
2024,163000,100
2024,189100,0
2024,154360,0
2024,159250,0
2024,85750,0
2024,152000,0
2024,133200,0
2024,75000,0
2024,225000,0
2024,156400,0
2024,197000,0
2024,99000,0
2024,256100,0
2024,137900,0
2024,54395,0
2024,33966,0
2024,212800,0
2024,124100,0
2024,220000,0
2024,200000,0
2024,300000,100
2024,235000,100
2024,262269,100
2024,230797,100
2024,36000,0
2024,36000,0
2024,152000,0
2024,126667,0
2024,90000,100
2024,75000,100
2024,115000,0
2024,90000,0
2024,750000,0
2024,150000,0
2024,247300,0
2024,139700,0
2024,360000,0
2024,295000,0
2024,200000,0
2024,151000,0
2024,170000,100
2024,130000,100
2024,140000,0
2024,115000,0
2024,105000,0
2024,78575,0
2024,117000,0
2024,60000,0
2024,175000,100
2024,140000,100
2024,276000,0
2024,140000,0
2024,173000,0
2024,102000,0
2024,53000,0
2024,45600,0
2024,188500,0
2024,165100,0
2024,166000,0
2024,73100,0
2024,414000,0
2024,216000,0
2024,96200,100
2024,69800,100
2024,179000,0
2024,112000,0
2024,118750,0
2024,106875,0
2024,212800,0
2024,111600,0
2024,83024,0
2024,58117,0
2024,212000,0
2024,93300,0
2024,162240,0
2024,47840,0
2024,222200,0
2024,136000,0
2024,170000,100
2024,145000,100
2024,117000,0
2024,93000,0
2024,65000,0
2024,55000,0
2024,130000,0
2024,110000,0
2024,190400,0
2024,122900,0
2024,221000,0
2024,185000,0
2024,220000,0
2024,170000,0
2024,210100,0
2024,210100,0
2024,130000,0
2024,115000,0
2024,170000,100
2024,90000,100
2024,280000,0
2024,160000,0
2024,255475,100
2024,185800,100
2024,170000,0
2024,151000,0
2024,130000,0
2024,100000,0
2024,185000,0
2024,79600,0
2024,95000,0
2024,65000,0
2024,240000,0
2024,162000,0
2024,110400,0
2024,68000,0
2024,307100,100
2024,216800,100
2024,102000,100
2024,92000,100
2024,222200,0
2024,136000,0
2024,190000,100
2024,136000,100
2024,165000,100
2024,140250,100
2024,160000,0
2024,130000,0
2024,190000,0
2024,190000,0
2024,131200,100
2024,95300,100
2024,150000,100
2024,127500,100
2024,41157,0
2024,36620,0
2024,136000,100
2024,109000,100
2024,104000,0
2024,86000,0
2024,195000,0
2024,150000,0
2024,237500,0
2024,185000,0
2024,120000,0
2024,100000,0
2024,165600,0
2024,65800,0
2024,245000,100
2024,194992,100
2024,154000,0
2024,105000,0
2024,250800,0
2024,167200,0
2022,60000,100
2023,32000,50
2024,160000,100
2024,55000,100
2024,149000,100
2024,108000,100
2024,165000,0
2024,155000,0
2024,278700,0
2024,159300,0
2024,130000,100
2024,92000,100
2024,138000,0
2024,86000,0
2024,106960,0
2024,66820,0
2024,157900,0
2024,128900,0
2024,258450,0
2024,173400,0
2024,160000,100
2024,150000,100
2024,138000,0
2024,86000,0
2024,199700,0
2024,114100,0
2024,130000,0
2024,115000,0
2024,120000,0
2024,105000,0
2024,136000,100
2024,109000,100
2024,210100,0
2024,210100,0
2024,172800,100
2024,110000,100
2024,101000,0
2024,63000,0
2024,193000,0
2024,172000,0
2024,175000,0
2024,152000,0
2024,242000,0
2024,215000,0
2024,208500,0
2024,165000,0
2024,172200,100
2024,131200,100
2024,156000,0
2024,105267,0
2024,226000,0
2024,132000,0
2024,108000,0
2024,72200,0
2024,247500,100
2024,172200,100
2024,215000,0
2024,146900,0
2024,270250,0
2024,144000,0
2024,212000,0
2024,93300,0
2024,180000,0
2024,121056,0
2024,124935,0
2024,76050,0
2024,115500,0
2024,100000,0
2024,156000,0
2024,105267,0
2024,250000,0
2024,90100,0
2024,166000,0
2024,73000,0
2024,237600,0
2024,146900,0
2024,198000,0
2024,114800,0
2024,150000,0
2024,140000,0
2024,138000,0
2024,86000,0
2024,205600,0
2024,105700,0
2024,226000,0
2024,132000,0
2024,133000,0
2024,58400,0
2024,154000,0
2024,105000,0
2024,255800,0
2024,255800,0
2024,155000,0
2024,132000,0
2024,185000,0
2024,130000,0
2024,43626,0
2024,34903,0
2024,226000,0
2024,132000,0
2024,136300,0
2024,115900,0
2024,89000,0
2024,76000,0
2024,440000,0
2024,245000,0
2024,204300,0
2024,115400,0
2024,337300,0
2024,192700,0
2024,176000,0
2024,151000,0
2024,185000,0
2024,79600,0
2024,175000,0
2024,170000,0
2024,386100,0
2024,207900,0
2024,195500,100
2024,141300,100
2024,192500,100
2024,148000,100
2024,234000,0
2024,146000,0
2024,255800,0
2024,255800,0
2024,75000,0
2024,55000,0
2024,81650,0
2024,51175,0
2024,136000,0
2024,106700,0
2024,167500,0
2024,106500,0
2024,240500,0
2024,123700,0
2024,250000,100
2024,200000,100
2024,109000,0
2024,93500,0
2024,75000,0
2024,70000,0
2024,206000,0
2024,106605,0
2024,135000,100
2024,115000,100
2024,48884,0
2024,42507,0
2024,71179,0
2024,60860,0
2024,156000,0
2024,95105,0
2024,94415,0
2024,69785,0
2024,140000,0
2024,65000,0
2024,162240,0
2024,47840,0
2024,166000,100
2024,104000,100
2024,184800,0
2024,107100,0
2024,247250,0
2024,100000,0
2024,95000,100
2024,75000,100
2024,120000,100
2024,80000,100
2024,171240,0
2024,81960,0
2024,160000,0
2024,100000,0
2024,150000,0
2024,80000,0
2024,212800,100
2024,177300,100
2024,144000,0
2024,113000,0
2024,120000,100
2024,80000,100
2024,246500,0
2024,168500,0
2024,140000,0
2024,125000,0
2024,93000,0
2024,65750,0
2024,175000,0
2024,140000,0
2024,169200,0
2024,130100,0
2024,204500,0
2024,130000,0
2024,278700,0
2024,159300,0
2024,140000,0
2024,95000,0
2024,219650,100
2024,136000,100
2024,140000,100
2024,90000,100
2024,324000,100
2024,220000,100
2024,230000,100
2024,175000,100
2024,145360,100
2024,107440,100
2024,179000,0
2024,106500,0
2024,187000,0
2024,143800,0
2024,133903,100
2024,96411,100
2024,93000,0
2024,65750,0
2024,195000,0
2024,165000,0
2024,81650,0
2024,51175,0
2024,210000,0
2024,140000,0
2024,232000,100
2024,208000,100
2023,50000,0
2024,200400,0
2024,116500,0
2024,188500,0
2024,165100,0
2024,166363,0
2024,103977,0
2024,128600,0
2024,100000,0
2024,133650,100
2024,68150,100
2024,210000,0
2024,181000,0
2024,257600,0
2024,224100,0
2024,144200,100
2024,72100,100
2024,229900,0
2024,201400,0
2024,212000,0
2024,93300,0
2024,135000,0
2024,90000,0
2024,107000,0
2024,68400,0
2024,145000,0
2024,95000,0
2024,230000,0
2024,200000,0
2024,280000,0
2024,230000,0
2024,65000,0
2024,55000,0
2024,267900,0
2024,234700,0
2024,220000,0
2024,170000,0
2024,90500,0
2024,49900,0
2024,242000,0
2024,215000,0
2024,180000,0
2024,162000,0
2024,165000,0
2024,71000,0
2024,280000,0
2024,230000,0
2024,155000,0
2024,139500,0
2024,150000,0
2024,120000,0
2024,94625,100
2024,57500,100
2024,107755,100
2024,79645,100
2024,195500,0
2024,132600,0
2024,167000,0
2024,121000,0
2024,195000,0
2024,64200,0
2024,185400,100
2024,92700,100
2024,195500,100
2024,141300,100
2024,110000,0
2024,70000,0
2024,222200,0
2024,136000,0
2024,750000,0
2024,150000,0
2024,220800,0
2024,124800,0
2024,234000,0
2024,146000,0
2024,254400,0
2024,151600,0
2024,101763,0
2024,81410,0
2024,304750,0
2024,160000,0
2024,96200,100
2024,69800,100
2024,179000,0
2024,112000,0
2024,54395,0
2024,45585,0
2024,190196,0
2024,155615,0
2024,131200,100
2024,95300,100
2024,190196,0
2024,155615,0
2024,158100,0
2024,138500,0
2024,418000,100
2024,141000,100
2024,54395,0
2024,45585,0
2024,189000,0
2024,145400,0
2024,175000,0
2024,150000,0
2024,147000,100
2024,92000,100
2024,154000,0
2024,102000,0
2024,158500,0
2024,105646,0
2024,155000,0
2024,139000,0
2024,27979,0
2024,25742,0
2024,251000,0
2024,157000,0
2024,300000,0
2024,235000,0
2024,100000,0
2024,81500,0
2024,240000,0
2024,200000,0
2024,222200,0
2024,136000,0
2024,240000,0
2024,200000,0
2024,95000,100
2024,75000,100
2024,170200,0
2024,68400,0
2024,210100,0
2024,210100,0
2024,164000,0
2024,117000,0
2024,175000,0
2024,152000,0
2024,186846,0
2024,186846,0
2024,153000,0
2024,106800,0
2024,120000,50
2024,110000,0
2024,60000,0
2024,86600,0
2024,57700,0
2024,134200,100
2024,94800,100
2024,329200,100
2024,259900,100
2024,260000,0
2024,136000,0
2024,120800,0
2024,80500,0
2024,23000,0
2024,23000,0
2024,200000,100
2024,170000,100
2024,210100,0
2024,210100,0
2024,255800,0
2024,255800,0
2024,176000,0
2024,158000,0
2024,296400,0
2024,148594,0
2024,145000,0
2024,106500,0
2024,120000,100
2024,96000,100
2024,165000,100
2024,150000,100
2024,150000,100
2024,103000,100
2024,170000,0
2024,145000,0
2024,195500,100
2024,141300,100
2024,255800,0
2024,255800,0
2024,222200,0
2024,136000,0
2024,210100,0
2024,210100,0
2024,85000,0
2024,75000,0
2024,168000,100
2024,112000,100
2024,105000,0
2024,70000,0
2023,110000,100
2024,100000,0
2024,88000,0
2024,215000,0
2024,146900,0
2024,237600,0
2024,146900,0
2024,134500,0
2024,100000,0
2024,188000,0
2024,118000,0
2024,210000,0
2024,132000,0
2024,147000,0
2024,92000,0
2024,116000,0
2024,97800,0
2024,60000,0
2024,54000,0
2024,187500,0
2024,120000,0
2024,108500,100
2024,78800,100
2024,195200,0
2024,83900,0
2024,89500,100
2024,65000,100
2024,124000,0
2024,74000,0
2024,78800,0
2024,44100,0
2024,188500,0
2024,165100,0
2024,206000,0
2024,106605,0
2024,100000,0
2024,90000,0
2024,160000,0
2024,128000,0
2024,229900,0
2024,201400,0
2024,198000,0
2024,132000,0
2024,240000,0
2024,160000,0
2024,140726,0
2024,107197,0
2024,180000,0
2024,139000,0
2024,331640,0
2024,283780,0
2024,145000,100
2024,120000,100
2024,230000,0
2024,175000,0
2024,180000,0
2024,162000,0
2024,90000,100
2024,80000,100
2024,243000,0
2024,162000,0
2024,152375,100
2024,94000,100
2024,218500,0
2024,161500,0
2024,240000,100
2024,190000,100
2024,160000,0
2024,100000,0
2024,300000,100
2024,220000,100
2024,226844,0
2024,120672,0
2024,3300000,50
2024,95000,0
2024,80000,0
2024,82000,0
2024,77000,0
2024,124935,100
2024,76050,100
2024,296980,0
2024,123740,0
2024,130000,0
2024,122500,0
2024,60000,0
2024,38000,0
2024,133504,0
2024,83576,0
2024,106050,0
2024,80420,0
2024,160000,100
2024,150000,100
2024,160000,100
2024,70000,100
2024,196000,0
2024,140000,0
2024,140000,0
2024,125000,0
2024,220600,0
2024,140100,0
2024,440000,0
2024,295000,0
2024,227700,100
2024,135482,100
2024,60000,0
2024,40000,0
2024,326000,100
2024,237500,100
2024,187000,0
2024,143800,0
2024,110000,0
2024,70000,0
2024,324000,0
2024,159000,0
2024,160000,100
2024,70000,100
2024,113500,100
2024,96475,100
2024,190000,100
2024,105301,100
2024,164640,0
2024,131712,0
2024,170000,100
2024,130000,100
2024,290000,100
2024,207000,100
2024,221000,0
2024,185000,0
2024,176000,0
2024,151000,0
2024,164000,100
2024,115000,100
2024,165000,0
2024,100000,0
2024,240960,0
2024,200800,0
2024,110000,0
2024,95000,0
2024,322000,100
2024,230000,100
2024,316900,0
2024,181100,0
2024,212000,0
2024,190000,0
2024,105000,100
2024,80000,100
2024,212000,0
2024,93300,0
2024,250900,0
2024,135200,0
2024,381500,0
2024,221000,0
2024,179000,0
2024,112000,0
2024,110000,0
2024,90000,0
2024,234000,0
2024,146000,0
2024,234000,0
2024,146000,0
2024,200000,0
2024,175000,0
2024,243500,100
2024,146100,100
2024,140000,0
2024,65000,0
2024,72360,0
2024,37440,0
2024,100000,0
2024,70000,0
2024,105000,0
2024,75000,0
2024,130000,0
2024,126500,100
2024,78000,100
2024,145000,0
2024,120000,0
2024,115000,0
2024,90000,0
2024,135000,100
2024,110000,100
2024,140000,0
2024,115000,0
2024,150000,0
2024,140000,0
2024,185000,0
2024,120000,0
2024,199700,0
2024,165100,0
2024,179000,0
2024,112000,0
2024,179000,0
2024,112000,0
2024,170000,100
2024,130000,100
2024,123600,100
2024,79900,100
2024,152375,100
2024,94000,100
2024,365100,0
2024,260800,0
2024,65000,100
2024,45000,100
2024,120000,0
2024,94400,0
2024,130000,0
2024,240500,0
2024,192500,0
2024,100000,0
2024,80000,0
2024,179000,0
2024,112000,0
2024,260100,100
2024,185800,100
2024,138000,0
2024,86000,0
2024,143297,0
2024,114638,0
2024,26000,0
2024,21000,0
2024,157900,100
2024,105300,100
2024,180700,0
2024,97000,0
2024,206000,0
2024,134000,0
2024,170000,0
2024,125100,0
2024,209700,0
2024,161300,0
2024,250000,0
2024,200000,0
2024,300000,0
2024,185000,0
2024,83646,0
2024,65407,0
2024,195000,0
2024,160000,0
2024,179000,0
2024,112000,0
2024,169200,0
2024,130100,0
2024,166000,0
2024,73100,0
2024,130000,0
2024,100000,0
2024,184000,0
2024,123000,0
2024,144650,0
2024,86800,0
2024,140000,100
2024,120000,100
2024,260100,100
2024,185800,100
2024,125000,0
2024,97000,0
2024,303400,100
2024,216700,100
2024,119786,100
2024,95828,100
2024,60000,0
2024,50000,0
2024,104000,0
2024,80000,0
2024,294000,0
2024,204000,0
2024,272400,0
2024,155600,0
2024,184000,0
2024,123000,0
2024,303400,0
2024,216700,0
2024,187000,100
2024,125000,100
2024,44400,0
2024,31200,0
2024,144000,0
2024,113000,0
2024,143500,100
2024,77000,100
2024,88000,0
2024,71000,0
2024,40000,0
2024,33400,0
2024,110000,0
2024,87000,0
2024,190000,100
2024,135000,100
2024,55000,100
2024,52000,100
2024,260000,0
2024,136000,0
2024,57000,100
2024,250000,100
2024,184900,100
2024,148100,100
2024,98700,100
2024,140032,100
2024,100022,100
2024,120000,0
2024,62100,0
2024,250000,0
2024,150000,0
2024,219650,100
2024,136000,100
2024,87800,0
2024,76300,0
2024,148100,100
2024,98700,100
2024,145500,0
2024,93000,0
2024,85000,0
2024,75000,0
2024,105000,0
2024,70000,0
2024,204662,0
2024,184662,0
2024,179000,0
2024,112000,0
2024,115000,0
2024,85000,0
2024,225000,0
2024,180000,0
2024,175000,0
2024,110000,0
2024,252000,0
2024,157500,0
2024,267900,0
2024,234700,0
2024,195500,0
2024,68000,0
2024,120000,100
2024,90000,100
2024,242000,0
2024,106200,0
2024,171210,100
2024,92190,100
2024,215000,0
2024,146900,0
2024,222200,0
2024,136000,0
2024,246000,100
2024,190000,100
2024,165000,100
2024,129600,100
2024,200400,0
2024,126900,0
2024,322000,100
2024,230000,100
2024,175520,0
2024,103786,0
2024,170000,100
2024,130000,100
2024,195000,0
2024,146900,0
2024,170400,100
2024,106500,100
2024,51284,0
2024,41027,0
2024,134500,0
2024,100000,0
2024,159000,0
2024,111300,0
2024,173400,0
2024,99100,0
2024,185000,0
2024,79600,0
2024,323700,100
2024,190500,100
2024,125800,100
2024,83900,100
2024,218000,0
2024,145000,0
2024,258100,0
2024,151900,0
2024,179000,0
2024,106500,0
2024,212800,0
2024,111600,0
2024,166700,100
2024,150000,100
2024,220000,0
2024,170000,0
2024,418000,100
2024,141000,100
2024,440000,0
2024,100000,0
2024,260000,50
2024,246100,0
2024,181900,0
2024,130000,0
2024,110000,0
2024,133000,0
2024,58300,0
2024,91000,0
2024,70000,0
2024,212000,0
2024,93300,0
2024,177500,0
2024,117500,0
2024,137930,0
2024,74270,0
2024,95000,0
2024,70000,0
2024,258720,0
2024,160000,0
2024,85000,0
2024,58500,0
2024,154800,0
2024,76300,0
2024,170200,0
2024,83900,0
2024,205000,100
2024,165000,100
2024,250000,0
2024,131600,0
2024,240000,0
2024,187000,0
2024,134600,0
2024,103000,0
2024,324000,0
2024,159000,0
2024,74276,0
2024,70230,0
2024,385000,0
2024,245000,0
2024,385000,0
2024,245000,0
2024,214300,0
2024,108500,0
2024,245700,0
2024,132300,0
2024,80000,0
2024,73000,0
2024,263500,100
2024,189360,100
2024,175000,100
2024,125000,100
2024,175762,0
2024,97254,0
2024,218213,100
2024,178538,100
2024,440000,0
2024,295000,0
2024,118600,0
2024,96800,0
2024,198800,0
2024,90700,0
2024,145000,0
2024,115000,0
2024,269100,0
2024,131300,0
2024,440000,0
2024,245000,0
2024,99900,0
2024,83000,0
2024,240960,0
2024,190000,0
2024,178600,0
2024,67200,0
2024,170200,0
2024,83900,0
2024,169000,100
2024,120000,100
2024,225000,0
2024,153000,0
2024,450000,0
2024,245000,0
2024,99500,0
2024,53300,0
2024,240960,0
2024,200800,0
2024,170200,0
2024,83900,0
2024,125000,100
2024,115000,100
2024,261050,0
2024,187000,0
2024,331640,0
2024,283780,0
2024,146500,0
2024,96000,0
2024,235000,0
2024,185000,0
2024,140400,100
2024,90000,100
2024,440000,0
2024,245000,0
2024,179000,0
2024,112000,0
2024,178600,0
2024,76300,0
2024,260000,0
2024,225000,0
2024,165000,0
2024,137000,0
2024,260000,0
2024,136000,0
2024,296100,0
2024,144500,0
2024,278700,0
2024,159300,0
2024,206000,100
2024,140250,100
2024,100000,0
2024,75000,0
2024,180000,0
2024,140000,0
2024,235000,0
2024,153000,0
2024,440000,0
2024,245000,0
2024,116800,0
2024,87600,0
2024,170000,0
2024,125000,0
2024,283500,0
2024,149000,0
2024,26000,100
2024,357900,0
2024,189400,0
2024,212000,0
2024,93400,0
2024,128656,0
2024,103330,0
2024,250900,0
2024,135200,0
2024,414000,0
2024,216000,0
2024,69000,0
2024,51000,0
2024,109000,0
2024,62300,0
2024,134160,0
2024,72240,0
2024,90500,0
2024,42400,0
2024,381500,0
2024,202500,0
2024,257000,0
2024,129000,0
2024,120000,100
2024,100000,100
2024,209990,0
2024,140000,0
2024,80000,0
2024,45700,0
2024,138000,0
2024,86000,0
2024,152000,0
2024,133200,0
2024,135000,0
2024,120000,0
2024,175000,0
2024,150000,0
2024,100000,0
2024,95000,0
2024,134200,100
2024,117000,100
2024,179000,0
2024,112000,0
2024,234000,0
2024,146000,0
2024,75065,100
2024,41419,100
2024,107800,0
2024,61600,0
2024,324000,0
2024,159000,0
2024,80000,100
